"","phi","n","variable","value"
"21580",-0.1,500,"phi_ciar",-0.0203750454053843
"21581",-0.1,500,"phi_ciar",-0.151564843494577
"21582",-0.1,500,"phi_ciar",-0.0517708037818131
"21583",-0.1,500,"phi_ciar",-0.11599000817242
"21584",-0.1,500,"phi_ciar",-0.16772370829075
"21585",-0.1,500,"phi_ciar",-0.01096525841205
"21586",-0.1,500,"phi_ciar",-0.101517749858259
"21587",-0.1,500,"phi_ciar",0.00418449204838005
"21588",-0.1,500,"phi_ciar",0.124475882667608
"21589",-0.1,500,"phi_ciar",-0.288860150256951
"21590",-0.1,500,"phi_ciar",0.0927041969463351
"21591",-0.1,500,"phi_ciar",-0.169759929988394
"21592",-0.1,500,"phi_ciar",-0.140669601633599
"21593",-0.1,500,"phi_ciar",-0.0386274067171445
"21594",-0.1,500,"phi_ciar",0.0369935744304562
"21595",-0.1,500,"phi_ciar",-0.207082922276822
"21596",-0.1,500,"phi_ciar",-0.232722535715111
"21597",-0.1,500,"phi_ciar",-0.0597503699827355
"21598",-0.1,500,"phi_ciar",0.0556355804869347
"21599",-0.1,500,"phi_ciar",-0.215827500904873
"21600",-0.1,500,"phi_ciar",0.0482323824297947
"21601",-0.1,500,"phi_ciar",-0.211139609270164
"21602",-0.1,500,"phi_ciar",-0.124614832351559
"21603",-0.1,500,"phi_ciar",-0.186265511678719
"21604",-0.1,500,"phi_ciar",-0.0255770549350018
"21605",-0.1,500,"phi_ciar",0.155019118511704
"21606",-0.1,500,"phi_ciar",-0.0973424167435373
"21607",-0.1,500,"phi_ciar",-0.194613721419777
"21608",-0.1,500,"phi_ciar",0.106058623572372
"21609",-0.1,500,"phi_ciar",-0.173041517986705
"21610",-0.1,500,"phi_ciar",-0.116062581826139
"21611",-0.1,500,"phi_ciar",0.130067269246217
"21612",-0.1,500,"phi_ciar",-0.103129357032364
"21613",-0.1,500,"phi_ciar",-0.0239254249971988
"21614",-0.1,500,"phi_ciar",0.0318813365341411
"21615",-0.1,500,"phi_ciar",0.0406278721626998
"21616",-0.1,500,"phi_ciar",0.0059311471682865
"21617",-0.1,500,"phi_ciar",-0.0728169043743304
"21618",-0.1,500,"phi_ciar",0.00526255132972024
"21619",-0.1,500,"phi_ciar",-0.333057634499197
"21620",-0.1,500,"phi_ciar",-0.107869694402158
"21621",-0.1,500,"phi_ciar",-0.0275891018798885
"21622",-0.1,500,"phi_ciar",-0.104745721863634
"21623",-0.1,500,"phi_ciar",-0.216652663149617
"21624",-0.1,500,"phi_ciar",-0.124957559244201
"21625",-0.1,500,"phi_ciar",-0.20173130466413
"21626",-0.1,500,"phi_ciar",-0.289771502547964
"21627",-0.1,500,"phi_ciar",-0.148902064490024
"21628",-0.1,500,"phi_ciar",-0.0512133210742397
"21629",-0.1,500,"phi_ciar",-0.176077212988789
"21630",-0.1,500,"phi_ciar",0.162996753085388
"21631",-0.1,500,"phi_ciar",-0.271494782107435
"21632",-0.1,500,"phi_ciar",-0.0481092106385835
"21633",-0.1,500,"phi_ciar",-0.148710688390812
"21634",-0.1,500,"phi_ciar",-0.122067977653873
"21635",-0.1,500,"phi_ciar",-0.105433412239889
"21636",-0.1,500,"phi_ciar",0.0153748753396216
"21637",-0.1,500,"phi_ciar",-0.299847678713732
"21638",-0.1,500,"phi_ciar",-0.0224491084334097
"21639",-0.1,500,"phi_ciar",-0.286745658435317
"21640",-0.1,500,"phi_ciar",-0.197008153360798
"21641",-0.1,500,"phi_ciar",-0.0128299839212852
"21642",-0.1,500,"phi_ciar",0.0866973871827284
"21643",-0.1,500,"phi_ciar",-0.152202231038225
"21644",-0.1,500,"phi_ciar",0.0484140184752606
"21645",-0.1,500,"phi_ciar",-0.171569960228857
"21646",-0.1,500,"phi_ciar",-0.0336747529142197
"21647",-0.1,500,"phi_ciar",-0.214689023770132
"21648",-0.1,500,"phi_ciar",-0.227285061602652
"21649",-0.1,500,"phi_ciar",0.0829990822263751
"21650",-0.1,500,"phi_ciar",0.0440504295860866
"21651",-0.1,500,"phi_ciar",-0.096298305416589
"21652",-0.1,500,"phi_ciar",0.249388457571345
"21653",-0.1,500,"phi_ciar",-0.0750027371821036
"21654",-0.1,500,"phi_ciar",-0.121775559801154
"21655",-0.1,500,"phi_ciar",0.0607930773395615
"21656",-0.1,500,"phi_ciar",0.189374820362817
"21657",-0.1,500,"phi_ciar",-0.12245370929232
"21658",-0.1,500,"phi_ciar",-0.188589180924418
"21659",-0.1,500,"phi_ciar",-0.104184090732709
"21660",-0.1,500,"phi_ciar",0.148529637182018
"21661",-0.1,500,"phi_ciar",-0.0815659837615011
"21662",-0.1,500,"phi_ciar",-0.330528424951632
"21663",-0.1,500,"phi_ciar",-0.0581566965529479
"21664",-0.1,500,"phi_ciar",-0.287115430674812
"21665",-0.1,500,"phi_ciar",-0.170746672404336
"21666",-0.1,500,"phi_ciar",-0.081948729501403
"21667",-0.1,500,"phi_ciar",-0.162940913824021
"21668",-0.1,500,"phi_ciar",-0.185727567075788
"21669",-0.1,500,"phi_ciar",-0.269274211803839
"21670",-0.1,500,"phi_ciar",-0.149271039887391
"21671",-0.1,500,"phi_ciar",0.0427263966420338
"21672",-0.1,500,"phi_ciar",0.192143922326339
"21673",-0.1,500,"phi_ciar",-0.0374089862413871
"21674",-0.1,500,"phi_ciar",-0.0683428128470438
"21675",-0.1,500,"phi_ciar",-0.184508143917844
"21676",-0.1,500,"phi_ciar",-0.0373408783666144
"21677",-0.1,500,"phi_ciar",-0.106996424994108
"21678",-0.1,500,"phi_ciar",-0.0780209260573179
"21679",-0.1,500,"phi_ciar",-0.188353351567685
"21680",-0.1,500,"phi_ciar",-0.214844724206814
"21681",-0.1,500,"phi_ciar",-0.215832488003552
"21682",-0.1,500,"phi_ciar",-0.119688913398967
"21683",-0.1,500,"phi_ciar",-0.111363501711619
"21684",-0.1,500,"phi_ciar",-0.00831528238428234
"21685",-0.1,500,"phi_ciar",-0.0741985932395618
"21686",-0.1,500,"phi_ciar",-0.0567838882331648
"21687",-0.1,500,"phi_ciar",-0.201339141437935
"21688",-0.1,500,"phi_ciar",-0.0950869937915608
"21689",-0.1,500,"phi_ciar",0.0799052877056944
"21690",-0.1,500,"phi_ciar",-0.114657808716892
"21691",-0.1,500,"phi_ciar",-0.070369459738682
"21692",-0.1,500,"phi_ciar",-0.1560279299489
"21693",-0.1,500,"phi_ciar",-0.187101646177196
"21694",-0.1,500,"phi_ciar",-0.0732535351403538
"21695",-0.1,500,"phi_ciar",-0.147113505042467
"21696",-0.1,500,"phi_ciar",-0.165162447734667
"21697",-0.1,500,"phi_ciar",-0.179628257787157
"21698",-0.1,500,"phi_ciar",-0.180029759609944
"21699",-0.1,500,"phi_ciar",-0.189212606462693
"21700",-0.1,500,"phi_ciar",-0.198633350046682
"21701",-0.1,500,"phi_ciar",-0.20665669861496
"21702",-0.1,500,"phi_ciar",-0.0847715591620587
"21703",-0.1,500,"phi_ciar",-0.0252372983530558
"21704",-0.1,500,"phi_ciar",-0.154361609428805
"21705",-0.1,500,"phi_ciar",0.10900505227768
"21706",-0.1,500,"phi_ciar",-0.125877262501623
"21707",-0.1,500,"phi_ciar",-0.127973293038458
"21708",-0.1,500,"phi_ciar",-0.34309195751046
"21709",-0.1,500,"phi_ciar",-0.401784333487325
"21710",-0.1,500,"phi_ciar",-0.062289282491977
"21711",-0.1,500,"phi_ciar",-0.132117411510243
"21712",-0.1,500,"phi_ciar",-0.0384675325509705
"21713",-0.1,500,"phi_ciar",-0.0587947412550686
"21714",-0.1,500,"phi_ciar",-0.156189280962298
"21715",-0.1,500,"phi_ciar",0.196085682555061
"21716",-0.1,500,"phi_ciar",0.0224902910829471
"21717",-0.1,500,"phi_ciar",-0.238333392194679
"21718",-0.1,500,"phi_ciar",-0.0783623981408572
"21719",-0.1,500,"phi_ciar",-0.10392656373173
"21720",-0.1,500,"phi_ciar",-0.13479870474143
"21721",-0.1,500,"phi_ciar",-0.165949804312076
"21722",-0.1,500,"phi_ciar",-0.272652086294279
"21723",-0.1,500,"phi_ciar",-0.0939143048627053
"21724",-0.1,500,"phi_ciar",-0.244054757122643
"21725",-0.1,500,"phi_ciar",-0.0911686904062881
"21726",-0.1,500,"phi_ciar",-0.170723834107981
"21727",-0.1,500,"phi_ciar",-0.0734864842324174
"21728",-0.1,500,"phi_ciar",-0.11576534235645
"21729",-0.1,500,"phi_ciar",-0.011608100262047
"21730",-0.1,500,"phi_ciar",-0.11796266201117
"21731",-0.1,500,"phi_ciar",-0.186066960542898
"21732",-0.1,500,"phi_ciar",-0.327851481737101
"21733",-0.1,500,"phi_ciar",-0.0341731849750474
"21734",-0.1,500,"phi_ciar",-0.115057182055652
"21735",-0.1,500,"phi_ciar",0.30743587657525
"21736",-0.1,500,"phi_ciar",-0.022338687587318
"21737",-0.1,500,"phi_ciar",-0.0218698817640783
"21738",-0.1,500,"phi_ciar",-0.323262397698082
"21739",-0.1,500,"phi_ciar",0.0196640973813846
"21740",-0.1,500,"phi_ciar",-0.203925633106025
"21741",-0.1,500,"phi_ciar",-0.220312149973806
"21742",-0.1,500,"phi_ciar",-0.0221790089842698
"21743",-0.1,500,"phi_ciar",-0.260918294035418
"21744",-0.1,500,"phi_ciar",-0.175648739649079
"21745",-0.1,500,"phi_ciar",0.105447203351314
"21746",-0.1,500,"phi_ciar",-0.0196511577652982
"21747",-0.1,500,"phi_ciar",0.156112719271639
"21748",-0.1,500,"phi_ciar",-0.138528788663905
"21749",-0.1,500,"phi_ciar",-0.0920637609622211
"21750",-0.1,500,"phi_ciar",-0.0925850382113954
"21751",-0.1,500,"phi_ciar",-0.162119594181969
"21752",-0.1,500,"phi_ciar",-0.238297944515834
"21753",-0.1,500,"phi_ciar",-0.0884204149664705
"21754",-0.1,500,"phi_ciar",0.0487897749722761
"21755",-0.1,500,"phi_ciar",-0.00613719488081346
"21756",-0.1,500,"phi_ciar",0.0886215367130526
"21757",-0.1,500,"phi_ciar",-0.0341424452840868
"21758",-0.1,500,"phi_ciar",-0.0137701736557396
"21759",-0.1,500,"phi_ciar",-0.229662036539621
"21760",-0.1,500,"phi_ciar",-0.112564493170695
"21761",-0.1,500,"phi_ciar",-0.171717536247354
"21762",-0.1,500,"phi_ciar",-0.11449605926765
"21763",-0.1,500,"phi_ciar",-0.190697972810157
"21764",-0.1,500,"phi_ciar",-0.0483770905607271
"21765",-0.1,500,"phi_ciar",-0.162826899725237
"21766",-0.1,500,"phi_ciar",-0.0132099986016302
"21767",-0.1,500,"phi_ciar",-0.225150589260319
"21768",-0.1,500,"phi_ciar",-0.0387324541852976
"21769",-0.1,500,"phi_ciar",-0.284945558483657
"21770",-0.1,500,"phi_ciar",0.120514088286994
"21771",-0.1,500,"phi_ciar",-0.12796269824596
"21772",-0.1,500,"phi_ciar",-0.293926802861601
"21773",-0.1,500,"phi_ciar",-0.128529363716423
"21774",-0.1,500,"phi_ciar",0.00650699906829459
"21775",-0.1,500,"phi_ciar",0.0343287324888182
"21776",-0.1,500,"phi_ciar",-0.0150853034080357
"21777",-0.1,500,"phi_ciar",-0.119679163933392
"21778",-0.1,500,"phi_ciar",-0.206560388565051
"21779",-0.1,500,"phi_ciar",-0.109795542602109
"21780",-0.1,500,"phi_ciar",-0.114013221671376
"21781",-0.1,500,"phi_ciar",-0.0787572610126246
"21782",-0.1,500,"phi_ciar",-0.214875623379882
"21783",-0.1,500,"phi_ciar",0.0319759936145503
"21784",-0.1,500,"phi_ciar",-0.252602109880827
"21785",-0.1,500,"phi_ciar",-0.16562099605931
"21786",-0.1,500,"phi_ciar",0.0246014763868207
"21787",-0.1,500,"phi_ciar",-0.500707973679279
"21788",-0.1,500,"phi_ciar",-0.176540561255317
"21789",-0.1,500,"phi_ciar",0.0105392165386475
"21790",-0.1,500,"phi_ciar",-0.216684883897261
"21791",-0.1,500,"phi_ciar",-0.305332625271349
"21792",-0.1,500,"phi_ciar",-0.126457447516073
"21793",-0.1,500,"phi_ciar",-0.106545412404922
"21794",-0.1,500,"phi_ciar",-0.195404749221255
"21795",-0.1,500,"phi_ciar",0.107815190655933
"21796",-0.1,500,"phi_ciar",0.158691882591695
"21797",-0.1,500,"phi_ciar",-0.0867245535763308
"21798",-0.1,500,"phi_ciar",-0.247806332561876
"21799",-0.1,500,"phi_ciar",0.0949439203550855
"21800",-0.1,500,"phi_ciar",-0.0895858988249638
"21801",-0.1,500,"phi_ciar",-0.0092874731547791
"21802",-0.1,500,"phi_ciar",-0.159696406036197
"21803",-0.1,500,"phi_ciar",-0.0522712464751457
"21804",-0.1,500,"phi_ciar",-0.191412735506738
"21805",-0.1,500,"phi_ciar",-0.117890572892695
"21806",-0.1,500,"phi_ciar",-0.0463357839725424
"21807",-0.1,500,"phi_ciar",-0.246100809063756
"21808",-0.1,500,"phi_ciar",-0.327271599093087
"21809",-0.1,500,"phi_ciar",-0.171635932964648
"21810",-0.1,500,"phi_ciar",-0.160889169363702
"21811",-0.1,500,"phi_ciar",0.0541397623695926
"21812",-0.1,500,"phi_ciar",0.118853153589264
"21813",-0.1,500,"phi_ciar",-0.195438434971709
"21814",-0.1,500,"phi_ciar",-0.0334246434447516
"21815",-0.1,500,"phi_ciar",-0.205467573527631
"21816",-0.1,500,"phi_ciar",-0.174612928614351
"21817",-0.1,500,"phi_ciar",-0.119193304740535
"21818",-0.1,500,"phi_ciar",-0.067577081287204
"21819",-0.1,500,"phi_ciar",-0.145451738158332
"21820",-0.1,500,"phi_ciar",-0.137085527222865
"21821",-0.1,500,"phi_ciar",-0.113669820735601
"21822",-0.1,500,"phi_ciar",0.11796888685912
"21823",-0.1,500,"phi_ciar",0.222650702380113
"21824",-0.1,500,"phi_ciar",0.0955775068790109
"21825",-0.1,500,"phi_ciar",-0.0950261245962914
"21826",-0.1,500,"phi_ciar",-0.163411163635997
"21827",-0.1,500,"phi_ciar",-0.120158801707635
"21828",-0.1,500,"phi_ciar",-0.217018572569873
"21829",-0.1,500,"phi_ciar",-0.176442175008676
"21830",-0.1,500,"phi_ciar",-0.304473682567112
"21831",-0.1,500,"phi_ciar",-0.167695219167648
"21832",-0.1,500,"phi_ciar",-0.159879550518249
"21833",-0.1,500,"phi_ciar",-0.206394521020953
"21834",-0.1,500,"phi_ciar",0.269290699850875
"21835",-0.1,500,"phi_ciar",-0.230536382513254
"21836",-0.1,500,"phi_ciar",0.186528337381104
"21837",-0.1,500,"phi_ciar",0.115890181304916
"21838",-0.1,500,"phi_ciar",-0.338967008347944
"21839",-0.1,500,"phi_ciar",-0.211190732180327
"21840",-0.1,500,"phi_ciar",0.00183389245013306
"21841",-0.1,500,"phi_ciar",-0.229279238550284
"21842",-0.1,500,"phi_ciar",-0.0975322304425813
"21843",-0.1,500,"phi_ciar",-0.082380145734406
"21844",-0.1,500,"phi_ciar",-0.0954393195694485
"21845",-0.1,500,"phi_ciar",0.0191345518476426
"21846",-0.1,500,"phi_ciar",-0.13403318822074
"21847",-0.1,500,"phi_ciar",0.0247423451326589
"21848",-0.1,500,"phi_ciar",-0.161682394798437
"21849",-0.1,500,"phi_ciar",-0.157355026366499
"21850",-0.1,500,"phi_ciar",-0.0106032089651631
"21851",-0.1,500,"phi_ciar",-0.209665981084445
"21852",-0.1,500,"phi_ciar",0.196421958548047
"21853",-0.1,500,"phi_ciar",-0.314983307453227
"21854",-0.1,500,"phi_ciar",-0.230790450222297
"21855",-0.1,500,"phi_ciar",-0.126183709232379
"21856",-0.1,500,"phi_ciar",-0.216767002655914
"21857",-0.1,500,"phi_ciar",-0.110468708727737
"21858",-0.1,500,"phi_ciar",-0.241053382232639
"21859",-0.1,500,"phi_ciar",-0.238721690037054
"21860",-0.1,500,"phi_ciar",0.0957473588695616
"21861",-0.1,500,"phi_ciar",0.0442700036850463
"21862",-0.1,500,"phi_ciar",-0.179284944492253
"21863",-0.1,500,"phi_ciar",-0.079295221402281
"21864",-0.1,500,"phi_ciar",0.276717142813168
"21865",-0.1,500,"phi_ciar",-0.245707011269791
"21866",-0.1,500,"phi_ciar",-0.151575151423624
"21867",-0.1,500,"phi_ciar",-0.0526564225473447
"21868",-0.1,500,"phi_ciar",0.0036253556269852
"21869",-0.1,500,"phi_ciar",-0.133483667150728
"21870",-0.1,500,"phi_ciar",-0.149822441650057
"21871",-0.1,500,"phi_ciar",0.0731606484944201
"21872",-0.1,500,"phi_ciar",-0.266358858819135
"21873",-0.1,500,"phi_ciar",-0.191378554970564
"21874",-0.1,500,"phi_ciar",-0.121972912149325
"21875",-0.1,500,"phi_ciar",-0.0558236501605384
"21876",-0.1,500,"phi_ciar",-0.231317041659748
"21877",-0.1,500,"phi_ciar",-0.112293605882637
"21878",-0.1,500,"phi_ciar",-0.122499382029118
"21879",-0.1,500,"phi_ciar",-0.0407026289976165
"21880",-0.1,500,"phi_ciar",-0.153951372735901
"21881",-0.1,500,"phi_ciar",-0.099064411957851
"21882",-0.1,500,"phi_ciar",-0.146421524408746
"21883",-0.1,500,"phi_ciar",-0.154807393143921
"21884",-0.1,500,"phi_ciar",0.0183621610761923
"21885",-0.1,500,"phi_ciar",-0.0716688802556146
"21886",-0.1,500,"phi_ciar",-0.0109776398489702
"21887",-0.1,500,"phi_ciar",-0.0462321904103306
"21888",-0.1,500,"phi_ciar",0.0979725839667053
"21889",-0.1,500,"phi_ciar",-0.122492090955359
"21890",-0.1,500,"phi_ciar",-0.146589209230879
"21891",-0.1,500,"phi_ciar",-0.132723422637122
"21892",-0.1,500,"phi_ciar",-0.282524001585603
"21893",-0.1,500,"phi_ciar",0.120866644987116
"21894",-0.1,500,"phi_ciar",-0.119792243721132
"21895",-0.1,500,"phi_ciar",-0.0814491671178873
"21896",-0.1,500,"phi_ciar",0.0433135970006321
"21897",-0.1,500,"phi_ciar",0.0367529411848601
"21898",-0.1,500,"phi_ciar",-0.0919042104542134
"21899",-0.1,500,"phi_ciar",0.0356891705546748
"21900",-0.1,500,"phi_ciar",0.100042007325589
"21901",-0.1,500,"phi_ciar",-0.179388514976423
"21902",-0.1,500,"phi_ciar",0.158381229270276
"21903",-0.1,500,"phi_ciar",-0.192783433281609
"21904",-0.1,500,"phi_ciar",0.178423316918827
"21905",-0.1,500,"phi_ciar",-0.0577674048652073
"21906",-0.1,500,"phi_ciar",-0.138822353951517
"21907",-0.1,500,"phi_ciar",-0.0576925985676877
"21908",-0.1,500,"phi_ciar",-0.162181235377639
"21909",-0.1,500,"phi_ciar",-0.163272428609938
"21910",-0.1,500,"phi_ciar",-0.0353077955308117
"21911",-0.1,500,"phi_ciar",-0.120814682620909
"21912",-0.1,500,"phi_ciar",-0.0580383702847268
"21913",-0.1,500,"phi_ciar",-0.243798542028613
"21914",-0.1,500,"phi_ciar",-0.00184499398425602
"21915",-0.1,500,"phi_ciar",-0.212212836509689
"21916",-0.1,500,"phi_ciar",-0.201290598600084
"21917",-0.1,500,"phi_ciar",-0.160045770999056
"21918",-0.1,500,"phi_ciar",-0.193106346494513
"21919",-0.1,500,"phi_ciar",-0.077832821117719
"21920",-0.1,500,"phi_ciar",-0.00605680312707668
"21921",-0.1,500,"phi_ciar",-0.163287995259656
"21922",-0.1,500,"phi_ciar",-0.243951908313174
"21923",-0.1,500,"phi_ciar",0.036468471337244
"21924",-0.1,500,"phi_ciar",-0.069649872520715
"21925",-0.1,500,"phi_ciar",-0.182977993763909
"21926",-0.1,500,"phi_ciar",-0.122618918268078
"21927",-0.1,500,"phi_ciar",0.203616995176582
"21928",-0.1,500,"phi_ciar",0.0464886714684393
"21929",-0.1,500,"phi_ciar",-0.203046578029005
"21930",-0.1,500,"phi_ciar",0.0345089558276969
"21931",-0.1,500,"phi_ciar",-0.20330915139794
"21932",-0.1,500,"phi_ciar",-0.146686483177397
"21933",-0.1,500,"phi_ciar",0.0238406902330178
"21934",-0.1,500,"phi_ciar",-0.133795851578192
"21935",-0.1,500,"phi_ciar",-0.112800583042113
"21936",-0.1,500,"phi_ciar",-0.291457086760359
"21937",-0.1,500,"phi_ciar",-0.222947595969952
"21938",-0.1,500,"phi_ciar",-0.0491070751146655
"21939",-0.1,500,"phi_ciar",-0.17415001444946
"21940",-0.1,500,"phi_ciar",-0.274582225194198
"21941",-0.1,500,"phi_ciar",-0.124814962346218
"21942",-0.1,500,"phi_ciar",-0.091860465360556
"21943",-0.1,500,"phi_ciar",-0.222657400752668
"21944",-0.1,500,"phi_ciar",-0.167082477253022
"21945",-0.1,500,"phi_ciar",-0.00725950904450189
"21946",-0.1,500,"phi_ciar",0.0260156306118206
"21947",-0.1,500,"phi_ciar",0.0938477602453961
"21948",-0.1,500,"phi_ciar",-0.0973383232909504
"21949",-0.1,500,"phi_ciar",0.0778537519935802
"21950",-0.1,500,"phi_ciar",-0.0609836414984471
"21951",-0.1,500,"phi_ciar",-0.0625241939213349
"21952",-0.1,500,"phi_ciar",-0.0622615900121646
"21953",-0.1,500,"phi_ciar",0.198990545488102
"21954",-0.1,500,"phi_ciar",0.136474575354012
"21955",-0.1,500,"phi_ciar",-0.0727459169342243
"21956",-0.1,500,"phi_ciar",0.161946467626133
"21957",-0.1,500,"phi_ciar",-0.211795263684924
"21958",-0.1,500,"phi_ciar",-0.286198984042666
"21959",-0.1,500,"phi_ciar",-0.119809380470354
"21960",-0.1,500,"phi_ciar",-0.269950163191522
"21961",-0.1,500,"phi_ciar",-0.179012246241806
"21962",-0.1,500,"phi_ciar",-0.0259904625743175
"21963",-0.1,500,"phi_ciar",0.0281172015360197
"21964",-0.1,500,"phi_ciar",0.183789134541703
"21965",-0.1,500,"phi_ciar",0.0110928357241712
"21966",-0.1,500,"phi_ciar",0.043241428473679
"21967",-0.1,500,"phi_ciar",-0.0686798244333669
"21968",-0.1,500,"phi_ciar",-0.039529511671186
"21969",-0.1,500,"phi_ciar",-0.151162194724638
"21970",-0.1,500,"phi_ciar",-0.166943516148304
"21971",-0.1,500,"phi_ciar",-0.189279371788287
"21972",-0.1,500,"phi_ciar",0.212056351264977
"21973",-0.1,500,"phi_ciar",-0.204016478384911
"21974",-0.1,500,"phi_ciar",-0.0756777341202423
"21975",-0.1,500,"phi_ciar",-0.251248628147088
"21976",-0.1,500,"phi_ciar",0.0324425043141243
"21977",-0.1,500,"phi_ciar",-0.053112176754562
"21978",-0.1,500,"phi_ciar",-0.158552298252642
"21979",-0.1,500,"phi_ciar",-0.094758963133078
"21980",-0.1,500,"phi_ciar",-0.0659255827714356
"21981",-0.1,500,"phi_ciar",0.0306975495427196
"21982",-0.1,500,"phi_ciar",-0.149044963200698
"21983",-0.1,500,"phi_ciar",-0.250312566730702
"21984",-0.1,500,"phi_ciar",-0.225297479325774
"21985",-0.1,500,"phi_ciar",0.104520186955757
"21986",-0.1,500,"phi_ciar",-0.121602311213472
"21987",-0.1,500,"phi_ciar",-0.127965864165356
"21988",-0.1,500,"phi_ciar",0.0226650043251188
"21989",-0.1,500,"phi_ciar",-0.217672759152231
"21990",-0.1,500,"phi_ciar",-0.256314796389117
"21991",-0.1,500,"phi_ciar",0.0586815423982737
"21992",-0.1,500,"phi_ciar",0.0344551695185166
"21993",-0.1,500,"phi_ciar",0.200156412255179
"21994",-0.1,500,"phi_ciar",-0.164316709488083
"21995",-0.1,500,"phi_ciar",-0.0831154269092415
"21996",-0.1,500,"phi_ciar",-0.430016441629923
"21997",-0.1,500,"phi_ciar",0.108645294222035
"21998",-0.1,500,"phi_ciar",0.0195817356920533
"21999",-0.1,500,"phi_ciar",0.0145409243255817
"22000",-0.1,500,"phi_ciar",0.0272148286005139
"22001",-0.5,500,"phi_ciar",-0.315037696559802
"22002",-0.5,500,"phi_ciar",-0.322693548666818
"22003",-0.5,500,"phi_ciar",-0.123140016840306
"22004",-0.5,500,"phi_ciar",-0.242114636958534
"22005",-0.5,500,"phi_ciar",-0.160300958791568
"22006",-0.5,500,"phi_ciar",-0.359345146723979
"22007",-0.5,500,"phi_ciar",-0.300496062027688
"22008",-0.5,500,"phi_ciar",-0.311865395969989
"22009",-0.5,500,"phi_ciar",-0.234605635290173
"22010",-0.5,500,"phi_ciar",-0.395261719225436
"22011",-0.5,500,"phi_ciar",-0.280789722475126
"22012",-0.5,500,"phi_ciar",-0.314774116357885
"22013",-0.5,500,"phi_ciar",-0.0264077422667589
"22014",-0.5,500,"phi_ciar",-0.0865334653079897
"22015",-0.5,500,"phi_ciar",-0.364447872823964
"22016",-0.5,500,"phi_ciar",-0.22344349104981
"22017",-0.5,500,"phi_ciar",-0.331040033283704
"22018",-0.5,500,"phi_ciar",-0.181362393646758
"22019",-0.5,500,"phi_ciar",-0.208922577385881
"22020",-0.5,500,"phi_ciar",-0.222291205267402
"22021",-0.5,500,"phi_ciar",-0.288878406601445
"22022",-0.5,500,"phi_ciar",-0.111396090505731
"22023",-0.5,500,"phi_ciar",-0.176818877232415
"22024",-0.5,500,"phi_ciar",-0.311481422799698
"22025",-0.5,500,"phi_ciar",-0.228793750158492
"22026",-0.5,500,"phi_ciar",-0.0811558703323362
"22027",-0.5,500,"phi_ciar",-0.209345283401504
"22028",-0.5,500,"phi_ciar",-0.310317850327755
"22029",-0.5,500,"phi_ciar",-0.24192259879884
"22030",-0.5,500,"phi_ciar",-0.298754815868227
"22031",-0.5,500,"phi_ciar",-0.153183285084051
"22032",-0.5,500,"phi_ciar",-0.0881486869814248
"22033",-0.5,500,"phi_ciar",-0.129670814239345
"22034",-0.5,500,"phi_ciar",-0.229485795409952
"22035",-0.5,500,"phi_ciar",-0.339622727750707
"22036",-0.5,500,"phi_ciar",-0.305739937455172
"22037",-0.5,500,"phi_ciar",-0.351313563699521
"22038",-0.5,500,"phi_ciar",-0.30599644009228
"22039",-0.5,500,"phi_ciar",-0.261100241359317
"22040",-0.5,500,"phi_ciar",-0.296525572611911
"22041",-0.5,500,"phi_ciar",-0.143273123875369
"22042",-0.5,500,"phi_ciar",-0.318021816249606
"22043",-0.5,500,"phi_ciar",-0.15415760008602
"22044",-0.5,500,"phi_ciar",-0.379146314858886
"22045",-0.5,500,"phi_ciar",-0.211339881000768
"22046",-0.5,500,"phi_ciar",-0.0774078965769275
"22047",-0.5,500,"phi_ciar",-0.408792972257196
"22048",-0.5,500,"phi_ciar",-0.284818759812904
"22049",-0.5,500,"phi_ciar",-0.159348412204372
"22050",-0.5,500,"phi_ciar",-0.230007707097545
"22051",-0.5,500,"phi_ciar",-0.238462570860401
"22052",-0.5,500,"phi_ciar",-0.266456310431577
"22053",-0.5,500,"phi_ciar",-0.266789770646475
"22054",-0.5,500,"phi_ciar",-0.232146037357448
"22055",-0.5,500,"phi_ciar",-0.315661760087198
"22056",-0.5,500,"phi_ciar",-0.303913190465827
"22057",-0.5,500,"phi_ciar",-0.214105753036747
"22058",-0.5,500,"phi_ciar",-0.251363925479032
"22059",-0.5,500,"phi_ciar",-0.358715617382217
"22060",-0.5,500,"phi_ciar",-0.263180189846898
"22061",-0.5,500,"phi_ciar",-0.225653916423624
"22062",-0.5,500,"phi_ciar",-0.253679003962767
"22063",-0.5,500,"phi_ciar",-0.246300430842775
"22064",-0.5,500,"phi_ciar",-0.346709261730558
"22065",-0.5,500,"phi_ciar",-0.336927513798144
"22066",-0.5,500,"phi_ciar",-0.274359732229555
"22067",-0.5,500,"phi_ciar",-0.27489237829664
"22068",-0.5,500,"phi_ciar",-0.268077564583834
"22069",-0.5,500,"phi_ciar",-0.230284032150565
"22070",-0.5,500,"phi_ciar",-0.160007001706716
"22071",-0.5,500,"phi_ciar",-0.00815922698280507
"22072",-0.5,500,"phi_ciar",-0.124360864274239
"22073",-0.5,500,"phi_ciar",-0.034704695322258
"22074",-0.5,500,"phi_ciar",-0.21579771214988
"22075",-0.5,500,"phi_ciar",-0.129685769237069
"22076",-0.5,500,"phi_ciar",-0.376585483499036
