"","mle_phi","mle_se","bte_phi","bte_se","phi","n"
"2276",-0.933317692471977,0.0223042238924285,-0.927210253930759,0.024158278998875,-0.9,"100"
"2277",-0.917615614379956,0.0248333204702335,-0.910588143501341,0.027333526763819,-0.9,"100"
"2278",-0.830022569641836,0.0410814544970951,-0.821447517561113,0.0387801751195291,-0.9,"100"
"2279",-0.842870587734506,0.0370799294044329,-0.836544339893039,0.0399162536251442,-0.9,"100"
"2280",-0.906725608902226,0.0267852085945564,-0.898268149676891,0.0300910025744535,-0.9,"100"
"2281",-0.899072725198174,0.0280696246675238,-0.892977921482987,0.0296085419152402,-0.9,"100"
"2282",-0.875458009295256,0.0322592617791137,-0.867999854144899,0.0358664835932544,-0.9,"100"
"2283",-0.928017557812171,0.0233751554819133,-0.92123642384092,0.0253169095066428,-0.9,"100"
"2284",-0.834367832638745,0.0394140396578459,-0.823912421826478,0.0399645860160831,-0.9,"100"
"2285",-0.869633859355268,0.0340642854814899,-0.862560726066826,0.0358898989724996,-0.9,"100"
"2286",-0.83665604339086,0.0387306509964217,-0.826844798622865,0.040384140209656,-0.9,"100"
"2287",-0.884344201027241,0.0304599362313391,-0.877412223274549,0.0329247564143849,-0.9,"100"
"2288",-0.88804943870665,0.0299492997247566,-0.879582980726598,0.0337197650334962,-0.9,"100"
"2289",-0.917311829542159,0.0250011850446975,-0.907110652238447,0.0284295586108872,-0.9,"100"
"2290",-0.863196981446374,0.0335708378638212,-0.855666712229052,0.0365760465777306,-0.9,"100"
"2291",-0.908463010419709,0.0267461946617201,-0.901791892754575,0.0283494298456346,-0.9,"100"
"2292",-0.928063069892397,0.0226492391933094,-0.921837406327171,0.0255496975910729,-0.9,"100"
"2293",-0.897818643292965,0.0285540554598713,-0.891850555825243,0.0296275030103202,-0.9,"100"
"2294",-0.934935653926728,0.0222617818889805,-0.929133964029988,0.0242603970908665,-0.9,"100"
"2295",-0.872081853588854,0.0328764749960872,-0.866072132197681,0.032954628426749,-0.9,"100"
"2296",-0.853672774170538,0.0353134328653559,-0.847645123725453,0.0377667013406603,-0.9,"100"
"2297",-0.908880643185152,0.0266072335427577,-0.901839093675453,0.0277868673447305,-0.9,"100"
"2298",-0.87522080340389,0.0324998247191917,-0.865971899727867,0.0361254434821222,-0.9,"100"
"2299",-0.882351196695803,0.031145403723207,-0.874946751378077,0.0330692731562703,-0.9,"100"
"2300",-0.912095335377771,0.0252720943761511,-0.903968942437109,0.028227984704535,-0.9,"100"
"2301",-0.883243062198046,0.0319065529988983,-0.876449271257661,0.0324072385248019,-0.9,"100"
"2302",-0.882437373789217,0.0321211520290786,-0.878066225416702,0.0319128018911101,-0.9,"100"
"2303",-0.829926889392572,0.0402948360906751,-0.820228538763041,0.0429495493279077,-0.9,"100"
"2304",-0.89383615372836,0.0297190090345337,-0.885576322338648,0.0317800160266591,-0.9,"100"
"2305",-0.878964856823128,0.0327944426571976,-0.870889248842307,0.0356956085793875,-0.9,"100"
"2306",-0.88722110006669,0.0302235569046596,-0.879563039410081,0.0335227144030217,-0.9,"100"
"2307",-0.908887632668986,0.0267228317218857,-0.901376846585209,0.0272361722816909,-0.9,"100"
"2308",-0.860385154105956,0.036025416940743,-0.85524242341192,0.0389734942528906,-0.9,"100"
"2309",-0.844121608747744,0.0393850898258533,-0.839621903430442,0.0389736010479781,-0.9,"100"
"2310",-0.947376148969323,0.0186180287354495,-0.942727688708117,0.0221310194172725,-0.9,"100"
"2311",-0.800646238633268,0.0457242545096057,-0.790697332804272,0.0466303890155738,-0.9,"100"
"2312",-0.871869199034642,0.035007492784201,-0.863699147679278,0.0355955295324443,-0.9,"100"
"2313",-0.945259632182584,0.0206909682440668,-0.937929779862204,0.0233557765462273,-0.9,"100"
"2314",-0.894070839028947,0.0292937534846776,-0.887598303147669,0.032647288598818,-0.9,"100"
"2315",-0.881646458777693,0.0313416260572207,-0.874886633707533,0.0309453972363128,-0.9,"100"
"2316",-0.916298351763842,0.0255530063601002,-0.911279990926773,0.0253813612945567,-0.9,"100"
"2317",-0.864500401251432,0.0340495324770863,-0.858005250338973,0.0348712771453816,-0.9,"100"
"2318",-0.91717241760694,0.025078810692103,-0.912531681377007,0.0262792289308268,-0.9,"100"
"2319",-0.927330777929036,0.0223660716506295,-0.920815089166794,0.0249016113554111,-0.9,"100"
"2320",-0.900114466577812,0.0293584403917334,-0.892400171224757,0.0293579040538297,-0.9,"100"
"2321",-0.926261172372057,0.0235516655332692,-0.918309405672757,0.0258105002024906,-0.9,"100"
"2322",-0.861794780439493,0.0351291223651153,-0.853662367607699,0.0387361685035058,-0.9,"100"
"2323",-0.920978110384822,0.0250186183642806,-0.912225462684747,0.0279913997316073,-0.9,"100"
"2324",-0.926396222465628,0.02375997103308,-0.918864497616826,0.025665044835524,-0.9,"100"
"2325",-0.899875994188653,0.0276736732417117,-0.893571378825846,0.0287188436308637,-0.9,"100"
"2326",-0.896859100313552,0.0298265024785595,-0.891050102750644,0.0287646353032026,-0.9,"100"
"2327",-0.803482558545889,0.045297092827967,-0.795672281057578,0.0459083099644074,-0.9,"100"
"2328",-0.88256802314063,0.0312212447147627,-0.874810925678318,0.0334023763720107,-0.9,"100"
"2329",-0.885356078687852,0.0298026339934862,-0.876428651796132,0.0355093984847995,-0.9,"100"
"2330",-0.819637510690832,0.0421297831808105,-0.807043356071718,0.0437212636824982,-0.9,"100"
"2331",-0.946186864834124,0.018782881916813,-0.939925227862475,0.022450792736202,-0.9,"100"
"2332",-0.907253047683527,0.0271722506821109,-0.899534178232499,0.029309266018011,-0.9,"100"
"2333",-0.94426543840269,0.0203290441582834,-0.937925590642547,0.0228807235466978,-0.9,"100"
"2334",-0.879262056167732,0.0311811177542143,-0.871098601206976,0.0335156925079593,-0.9,"100"
"2335",-0.871314314003299,0.0337416131492056,-0.865510144618589,0.0323892081290549,-0.9,"100"
"2336",-0.907232924649769,0.0268692797545955,-0.898376471501388,0.0300092127532224,-0.9,"100"
"2337",-0.923594160681591,0.0253600625144539,-0.920199615005825,0.0233128787900572,-0.9,"100"
