"","phi","n","variable","value"
"376",-0.1,100,"phi_iar",-0.046476374442137
"377",-0.1,100,"phi_iar",-0.290522305840746
"378",-0.1,100,"phi_iar",-0.195695510711779
"379",-0.1,100,"phi_iar",-0.203618260085484
"380",-0.1,100,"phi_iar",0.0995542494520774
"381",-0.1,100,"phi_iar",-0.194214864994299
"382",-0.1,100,"phi_iar",0.0509237232196416
"383",-0.1,100,"phi_iar",-0.292137213979222
"384",-0.1,100,"phi_iar",-0.197336263758774
"385",-0.1,100,"phi_iar",0.184976613602857
"386",-0.1,100,"phi_iar",-0.0749369833145094
"387",-0.1,100,"phi_iar",-0.128375990281922
"388",-0.1,100,"phi_iar",-0.398210536037104
"389",-0.1,100,"phi_iar",-0.31755903598511
"390",-0.1,100,"phi_iar",-0.324647930087197
"391",-0.1,100,"phi_iar",-0.144793395396811
"392",-0.1,100,"phi_iar",-0.440619837182488
"393",-0.1,100,"phi_iar",0.380793327345993
"394",-0.1,100,"phi_iar",-0.149070514655154
"395",-0.1,100,"phi_iar",-0.37985781963511
"396",-0.1,100,"phi_iar",-0.323177503484467
"397",-0.1,100,"phi_iar",0.109819674633295
"398",-0.1,100,"phi_iar",0.159055669555217
"399",-0.1,100,"phi_iar",-0.00407547422606342
"400",-0.1,100,"phi_iar",-0.151591288301005
"401",-0.1,100,"phi_iar",0.0579566584154928
"402",-0.1,100,"phi_iar",-0.0834060592894412
"403",-0.1,100,"phi_iar",-0.19889018609355
"404",-0.1,100,"phi_iar",-0.0364491482127358
"405",-0.1,100,"phi_iar",0.156252037798103
"406",-0.1,100,"phi_iar",-0.228103973244266
"407",-0.1,100,"phi_iar",-0.145497493117164
"408",-0.1,100,"phi_iar",0.346492352131098
"409",-0.1,100,"phi_iar",-0.152623963059138
"410",-0.1,100,"phi_iar",-0.0852575355086642
"411",-0.1,100,"phi_iar",-0.222522122280294
"412",-0.1,100,"phi_iar",-0.405750473911497
"413",-0.1,100,"phi_iar",0.199949397366293
"414",-0.1,100,"phi_iar",-0.248934272732261
"415",-0.1,100,"phi_iar",-0.208432563259297
"416",-0.1,100,"phi_iar",0.374247651625277
"417",-0.1,100,"phi_iar",-0.336742758919729
"418",-0.1,100,"phi_iar",-0.233917403328035
"419",-0.1,100,"phi_iar",-0.0788879390992522
"420",-0.1,100,"phi_iar",0.315703972318966
"421",-0.1,100,"phi_iar",0.323576802299237
"422",-0.1,100,"phi_iar",0.251903632838825
"423",-0.1,100,"phi_iar",-0.11283169480482
"424",-0.1,100,"phi_iar",0.289048206715846
"425",-0.1,100,"phi_iar",0.276761253805922
"426",-0.1,100,"phi_iar",0.322391015538522
"427",-0.1,100,"phi_iar",-0.136489732888011
"428",-0.1,100,"phi_iar",-0.172876098374046
"429",-0.1,100,"phi_iar",0.333708269004595
"430",-0.1,100,"phi_iar",0.400812242965199
"431",-0.1,100,"phi_iar",-0.160936877641527
"432",-0.1,100,"phi_iar",-0.240424622637832
"433",-0.1,100,"phi_iar",0.377222706455958
"434",-0.1,100,"phi_iar",-0.421341214744792
"435",-0.1,100,"phi_iar",-0.0210519643544397
"436",-0.1,100,"phi_iar",-0.202654095810612
"437",-0.1,100,"phi_iar",-0.328535419956612
"438",-0.1,100,"phi_iar",0.0541685963395963
"439",-0.1,100,"phi_iar",0.0416085224293448
"440",-0.1,100,"phi_iar",0.121705850017453
"441",-0.1,100,"phi_iar",0.133055900212106
"442",-0.1,100,"phi_iar",0.319398196891592
"443",-0.1,100,"phi_iar",-0.236459030339534
"444",-0.1,100,"phi_iar",-0.257740725549448
"445",-0.1,100,"phi_iar",-0.0352209853886995
"446",-0.1,100,"phi_iar",0.0706038688918828
"447",-0.1,100,"phi_iar",-0.26521303612353
"448",-0.1,100,"phi_iar",0.158247744611939
"449",-0.1,100,"phi_iar",-0.210969611580116
"450",-0.1,100,"phi_iar",0.088776409609891
"451",-0.1,100,"phi_iar",0.503194813457066
"452",-0.1,100,"phi_iar",-0.179266496007839
"453",-0.1,100,"phi_iar",-0.142569241723474
"454",-0.1,100,"phi_iar",0.151176994538548
"455",-0.1,100,"phi_iar",-0.0976798786211466
"456",-0.1,100,"phi_iar",0.113731188846275
"457",-0.1,100,"phi_iar",-0.125364170893292
"458",-0.1,100,"phi_iar",0.0456895519859698
"459",-0.1,100,"phi_iar",-0.073466849244251
"460",-0.1,100,"phi_iar",-0.340166818468067
"461",-0.1,100,"phi_iar",-0.105615869446823
"462",-0.1,100,"phi_iar",-0.053649296373801
"463",-0.1,100,"phi_iar",-0.0622394536465054
"464",-0.1,100,"phi_iar",-0.216260369410552
"465",-0.1,100,"phi_iar",0.271539214098406
"466",-0.1,100,"phi_iar",-0.265031939385365
"467",-0.1,100,"phi_iar",0.049513612277983
"468",-0.1,100,"phi_iar",-0.393045606114589
"469",-0.1,100,"phi_iar",-0.334391329301032
"470",-0.1,100,"phi_iar",-0.266554980269794
"471",-0.1,100,"phi_iar",0.431528378563602
"472",-0.1,100,"phi_iar",0.333741437462584
"473",-0.1,100,"phi_iar",-0.171713611641626
"474",-0.1,100,"phi_iar",-0.208806692506849
"475",-0.1,100,"phi_iar",-0.12353646662374
"476",-0.1,100,"phi_iar",-0.109902350378265
"477",-0.1,100,"phi_iar",-0.520833409783872
"478",-0.1,100,"phi_iar",-0.0970537107223415
"479",-0.1,100,"phi_iar",0.0126343495100881
"480",-0.1,100,"phi_iar",0.166902062085947
"481",-0.1,100,"phi_iar",-0.236548734464959
"482",-0.1,100,"phi_iar",-0.156261991957703
"483",-0.1,100,"phi_iar",0.15497372310416
"484",-0.1,100,"phi_iar",0.0899404629672764
"485",-0.1,100,"phi_iar",-0.0889783599988368
"486",-0.1,100,"phi_iar",-0.275623703295969
"487",-0.1,100,"phi_iar",-0.349437315637266
"488",-0.1,100,"phi_iar",-0.0321158033021079
"489",-0.1,100,"phi_iar",-0.485394294937111
"490",-0.1,100,"phi_iar",-0.305223246888646
"491",-0.1,100,"phi_iar",-0.254138213837521
"492",-0.1,100,"phi_iar",-0.164091852600018
"493",-0.1,100,"phi_iar",0.0338794188428257
"494",-0.1,100,"phi_iar",-0.118143184306992
"495",-0.1,100,"phi_iar",-0.42292764593567
"496",-0.1,100,"phi_iar",-0.191765259041976
"497",-0.1,100,"phi_iar",0.306602109764067
"498",-0.1,100,"phi_iar",-0.0201964963984317
"499",-0.1,100,"phi_iar",0.176621650830113
"500",-0.1,100,"phi_iar",-0.362350738580899
"501",-0.1,100,"phi_iar",-0.130682853475799
"502",-0.1,100,"phi_iar",0.0372575978577825
"503",-0.1,100,"phi_iar",0.00477603290439774
"504",-0.1,100,"phi_iar",-0.298380787857021
"505",-0.1,100,"phi_iar",0.046108042569607
"506",-0.1,100,"phi_iar",-0.180059466613448
"507",-0.1,100,"phi_iar",0.302580766095896
"508",-0.1,100,"phi_iar",-0.335733213078274
"509",-0.1,100,"phi_iar",0.273834347333788
"510",-0.1,100,"phi_iar",-0.100020467942754
"511",-0.1,100,"phi_iar",-0.0611788982946503
"512",-0.1,100,"phi_iar",-0.168016391104737
"513",-0.1,100,"phi_iar",-0.0982851124420582
"514",-0.1,100,"phi_iar",-0.431788700900555
"515",-0.1,100,"phi_iar",-0.131845465732178
"516",-0.1,100,"phi_iar",0.217056070929836
"517",-0.1,100,"phi_iar",-0.0460652011184662
"518",-0.1,100,"phi_iar",-0.337863553301073
"519",-0.1,100,"phi_iar",-0.321351409045416
"520",-0.1,100,"phi_iar",-0.209968161116244
"521",-0.1,100,"phi_iar",-0.259512059617354
"522",-0.1,100,"phi_iar",0.185298357121161
"523",-0.1,100,"phi_iar",0.149124755234284
"524",-0.1,100,"phi_iar",0.137387839116665
"525",-0.1,100,"phi_iar",-0.10614285514364
"526",-0.1,100,"phi_iar",-0.0419182021732303
"527",-0.1,100,"phi_iar",-0.464942228181511
"528",-0.1,100,"phi_iar",-0.340868220422352
"529",-0.1,100,"phi_iar",-0.370978810402815
"530",-0.1,100,"phi_iar",-0.316458602420327
"531",-0.1,100,"phi_iar",-0.316140218284882
"532",-0.1,100,"phi_iar",-0.0561624944256055
"533",-0.1,100,"phi_iar",0.418002982425234
"534",-0.1,100,"phi_iar",-0.0686302493850817
"535",-0.1,100,"phi_iar",-0.353276594884251
"536",-0.1,100,"phi_iar",0.380840285929609
"537",-0.1,100,"phi_iar",-0.410721251612651
"538",-0.1,100,"phi_iar",-0.0620628995132985
"539",-0.1,100,"phi_iar",-0.0999242451617228
